custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03
"3958-DZQIMT-O33",5,5,1,30,3,"August",16,3,2,0,1,1,0,25.000000,3.218876,2,10.500000,0.756000,-0.279714,1.869000,0.625404,0,3,0,-1,-1,2,0,0,0,0,0,0,0,0,0,2,8,3,3,1,0,8.500000,1,0,0,1,1,21,1,0,0,1,1,0,0,1,1,1,9,4,0,0,1,3,3,2,0,6,3,2,1,3,0,7,3,8.000000,207.580000,3.000000,97.790000,0,3,20,1,4.050000,1.398717,99.100000,4.596129,1,12.750000,2.545531,235.700000,5.462560,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,0,1,0,0,0,1,1,1,20,1,1,0,0,1,0,0,0,0,0,0,0
"7863-MUCPLT-8PF",5,5,1,32,3,"April",14,2,2,0,3,2,0,30.000000,3.401197,2,4.100000,0.744150,-0.295513,0.485850,-0.721855,0,1,0,-1,-1,4,3,0,3,0,0,0,0,0,1,1,6,2,1,1,0,12.600000,1,0,1,9,4,24,1,0,0,1,0,0,0,0,1,0,9,4,0,0,0,2,2,1,0,5,2,3,4,1,1,7,3,10.000000,425.130000,7.000000,181.290000,1,1,23,0,5.900000,1.774952,129.850000,4.866380,1,17.250000,2.847812,383.900000,5.950382,1,36.800000,3.605498,802.850000,6.688168,0,0.000000,,0.000000,,1,22.500000,3.113515,530.900000,6.274574,1,0,0,2,0,1,0,0,1,1,14,1,1,1,0,1,1,1,0,0,0,1,0
"4070-SNUNJA-68Y",4,3,0,39,4,"March",14,2,2,0,2,2,0,33.000000,3.496508,2,11.700000,1.440153,0.364749,2.420847,0.884117,0,3,0,-1,-1,2,0,0,0,0,0,0,0,0,0,2,12,3,0,-1,-1,-1.000000,-1,-1,0,8,4,31,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,4,1,1,0,6,3,1,4,2,0,4,2,10.000000,311.370000,7.000000,134.150000,0,2,6,0,8.250000,2.110213,63.050000,4.143928,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,0,1,0,0,0,0,0,1,16,0,1,1,0,1,0,1,0,0,0,0,0
"0228-TOWTVB-GJR",4,3,0,71,6,"September",15,3,2,1,7,3,0,33.000000,3.496508,2,7.900000,1.058442,0.056798,1.548558,0.437324,0,3,1,18,4,2,2,0,2,0,0,0,0,0,1,3,48,5,2,1,0,14.400000,1,0,1,1,1,26,1,0,0,1,0,0,0,1,0,1,9,6,0,0,0,3,4,4,1,40,5,1,3,4,0,30,5,11.000000,361.130000,4.000000,97.560000,0,3,72,0,130.000000,4.867534,9356.650000,9.143843,1,41.000000,3.713572,2882.100000,7.966274,0,0.000000,,0.000000,,1,37.500000,3.624341,2570.000000,7.851661,0,0.000000,,0.000000,,1,0,0,0,1,1,1,1,1,1,17,1,1,1,0,1,0,0,0,1,0,0,0
"7125-STJOJK-BV2",5,5,0,40,4,"October",10,1,3,0,13,4,0,59.000000,4.077537,3,3.700000,0.770599,-0.260587,1.412401,0.345291,0,4,0,-1,-1,1,3,0,3,0,0,0,0,0,0,2,14,3,2,1,1,23.200000,2,0,0,3,2,17,0,0,1,1,1,0,0,1,0,1,9,2,0,0,0,2,2,1,0,22,5,1,4,2,0,14,4,10.000000,592.900000,8.000000,383.100000,0,3,48,0,10.050000,2.307573,485.000000,6.184149,1,22.750000,3.124565,1072.800000,6.978027,0,0.000000,,0.000000,,1,11.750000,2.463853,515.000000,6.244167,0,0.000000,,0.000000,,0,0,0,0,1,1,1,1,0,1,13,1,1,1,0,1,0,1,0,1,0,0,0
"1454-FTZAQZ-TIG",2,4,1,77,6,"April",10,1,4,0,24,5,1,9.000000,2.197225,1,7.900000,0.392472,-0.935290,0.318528,-1.144045,0,5,1,9,1,2,5,2,0,0,0,0,3,0,0,2,48,5,1,0,0,3.400000,1,0,0,6,3,38,1,0,0,0,0,1,0,1,0,0,9,6,1,1,0,1,1,2,0,38,5,3,2,2,1,29,5,8.000000,152.120000,8.000000,217.460000,0,2,72,0,44.650000,3.798854,3200.400000,8.071031,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,17.500000,2.862201,1205.000000,7.094235,0,0.000000,,0.000000,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
"9932-DYKKRX-CBW",3,3,1,66,6,"April",14,2,6,1,27,5,1,34.000000,3.526361,2,11.300000,0.998920,-0.001081,2.843080,1.044888,0,3,1,12,2,2,2,0,0,0,0,0,2,0,0,2,15,3,1,1,1,16.300000,1,0,1,4,3,22,0,0,1,1,0,0,0,0,0,0,9,5,0,0,0,4,2,2,0,21,5,3,4,1,0,19,5,12.000000,186.910000,13.000000,305.230000,0,2,39,0,10.100000,2.312535,402.400000,5.997447,1,42.750000,3.755369,1655.850000,7.412070,1,47.350000,3.857567,1779.650000,7.484172,1,35.000000,3.555348,1325.000000,7.189168,1,50.300000,3.918005,1908.350000,7.553994,0,1,1,2,1,1,1,1,1,1,35,1,1,1,1,1,0,0,0,1,0,1,0
"1764-YHUBPY-HQU",5,5,1,47,4,"March",20,5,6,0,15,4,0,38.000000,3.637586,2,2.800000,0.362824,-1.013837,0.701176,-0.354996,0,3,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,7,2,1,0,0,16.700000,1,1,0,1,1,38,1,0,0,0,1,1,1,0,0,0,9,4,0,0,0,4,1,2,0,10,3,2,3,4,0,4,2,12.000000,179.710000,1.000000,30.170000,0,1,23,1,4.100000,1.410987,77.500000,4.350278,1,16.250000,2.788093,362.700000,5.893576,1,33.700000,3.517498,712.850000,6.569271,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,1,0,4,0,1,1,0,1,1,20,1,1,1,1,1,1,1,0,0,0,0,1
"1462-OSIGEB-JHX",3,2,0,79,6,"April",19,4,6,0,39,5,1,15.000000,2.708050,1,9.900000,0.484110,-0.725443,1.000890,0.000890,0,5,1,18,4,2,11,1,0,0,0,0,0,10,1,4,38,5,4,0,0,9.500000,1,1,0,1,1,31,1,0,0,0,0,0,0,0,0,1,1,4,0,1,0,1,3,3,0,38,5,3,1,3,0,29,5,14.000000,329.240000,5.000000,151.430000,0,2,71,0,24.500000,3.198673,1707.750000,7.442932,0,0.000000,,0.000000,,1,36.400000,3.594569,2471.600000,7.812621,1,24.750000,3.208825,1660.000000,7.414573,0,0.000000,,0.000000,,1,1,0,3,0,0,1,0,1,1,16,1,1,1,0,1,1,1,0,1,0,0,0
"8451-CKLLGR-V0U",1,3,0,78,6,"March",16,3,2,0,11,4,0,16.000000,2.772589,1,4.400000,0.271744,-1.302895,0.432256,-0.838737,0,3,1,13,2,2,1,0,1,0,0,0,0,0,0,2,43,5,4,1,1,9.100000,1,0,0,1,1,23,1,0,0,0,0,0,0,1,0,0,9,3,0,0,0,3,2,1,0,32,5,5,2,4,0,28,5,5.000000,86.070000,1.000000,16.190000,0,3,69,0,21.650000,3.075005,1548.550000,7.345074,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,19.250000,2.957511,1260.000000,7.138867,0,0.000000,,0.000000,,1,0,0,0,0,0,0,0,0,1,20,1,1,1,0,0,0,0,0,1,0,0,0
"3438-ZEUAOG-3O1",5,3,1,29,3,"August",14,2,2,0,0,1,0,24.000000,3.178054,1,9.200000,0.724224,-0.322655,1.483776,0.394590,1,1,1,14,2,4,3,0,0,0,0,0,0,3,1,1,7,2,2,1,1,12.200000,1,0,1,1,1,36,1,0,0,0,0,0,0,0,0,0,9,3,1,0,0,4,3,4,1,11,4,1,1,3,1,7,3,8.000000,191.510000,4.000000,110.060000,1,3,35,0,8.400000,2.128232,276.700000,5.622934,1,21.750000,3.079614,760.200000,6.633582,0,0.000000,,0.000000,,1,6.500000,1.871802,215.000000,5.370638,0,0.000000,,0.000000,,0,0,0,0,1,1,1,1,0,1,22,1,1,1,0,0,0,0,0,0,0,0,1
"0157-DPVLPH-QQZ",1,2,1,25,3,"August",17,4,1,0,1,1,0,44.000000,3.784190,2,14.500000,2.118160,0.750548,4.261840,1.449701,1,2,1,18,4,2,8,0,1,0,0,0,0,7,1,3,5,2,0,-1,-1,-1.000000,-1,-1,0,8,4,24,0,0,0,0,0,0,0,1,0,0,9,4,0,1,0,2,1,1,0,3,2,3,1,4,1,3,2,15.000000,433.950000,7.000000,128.210000,0,3,6,0,2.600000,0.955511,16.900000,2.827314,1,19.500000,2.970414,103.350000,4.638121,0,0.000000,,0.000000,,1,12.500000,2.525729,65.000000,4.174387,0,0.000000,,0.000000,,0,1,0,0,1,1,1,1,0,1,19,1,1,1,1,0,0,1,0,0,0,0,0
"5354-PDWNBA-4YL",2,2,0,31,3,"July",18,4,1,0,2,2,0,25.000000,3.218876,2,4.600000,0.205850,-1.580608,0.944150,-0.057470,1,4,0,-1,-1,2,6,0,0,0,0,0,0,6,0,3,8,3,2,1,1,12.300000,1,1,0,1,1,16,1,0,1,0,0,0,0,0,0,0,9,5,0,0,1,4,4,3,0,10,3,2,2,4,0,11,4,8.000000,219.230000,5.000000,172.300000,1,1,21,1,6.650000,1.894617,129.150000,4.860975,1,22.000000,3.091042,498.400000,6.211403,1,56.750000,4.038656,1150.200000,7.047691,1,26.250000,3.267666,460.000000,6.131226,1,57.100000,4.044804,1166.450000,7.061720,1,1,1,4,1,1,1,1,1,1,20,0,1,1,1,1,1,1,1,0,0,0,0
"8629-LVIHRJ-THE",4,5,1,74,6,"July",13,2,2,0,6,3,0,34.000000,3.526361,2,26.000000,3.969160,1.378554,4.870840,1.583266,0,5,1,13,2,2,0,0,0,0,0,0,0,0,1,1,47,5,1,0,0,20.200000,2,0,0,10,5,28,0,0,0,0,0,0,0,0,0,1,1,5,1,1,0,1,3,1,0,23,5,3,4,4,0,21,5,12.000000,645.200000,7.000000,294.810000,1,3,54,1,18.450000,2.915064,989.350000,6.897048,1,22.000000,3.091042,1167.150000,7.062320,1,47.850000,3.868071,2575.950000,7.853974,1,18.000000,2.890372,915.000000,6.818924,1,55.750000,4.020877,3069.800000,8.029368,1,1,1,4,1,1,1,1,1,1,20,1,1,1,1,1,0,0,1,1,0,0,0
"4997-OVXAFM-Z5B",1,2,0,53,5,"June",16,3,1,0,6,3,0,57.000000,4.043051,3,1.700000,0.220932,-1.509900,0.748068,-0.290261,0,5,1,19,4,3,3,2,1,0,0,0,0,0,0,2,26,5,1,1,1,25.100000,2,0,0,10,5,25,0,0,0,0,0,0,0,0,0,1,9,5,0,1,0,4,1,2,0,35,5,1,1,2,0,29,5,11.000000,566.640000,4.000000,238.620000,1,1,71,0,71.050000,4.263384,4935.000000,8.504108,1,31.500000,3.449988,2238.250000,7.713450,0,0.000000,,0.000000,,1,84.750000,4.439706,5960.000000,8.692826,0,0.000000,,0.000000,,1,0,0,4,1,1,1,1,0,1,23,1,1,1,0,1,1,0,0,0,0,0,0
"8188-QKPMHI-X11",5,4,1,61,5,"October",17,4,2,0,15,4,0,93.000000,4.532599,4,17.600000,5.434176,1.692708,10.933824,2.391861,0,5,0,-1,-1,1,3,0,0,0,0,0,0,3,0,1,22,4,1,1,0,35.100000,2,1,0,5,3,38,1,0,0,0,1,0,0,0,0,0,9,3,0,1,1,4,1,1,0,24,5,1,1,3,0,15,4,9.000000,548.120000,3.000000,281.990000,0,3,47,0,19.200000,2.954910,894.250000,6.795985,1,25.250000,3.228826,1273.550000,7.149564,0,0.000000,,0.000000,,1,24.000000,3.178054,1125.000000,7.025538,0,0.000000,,0.000000,,0,0,0,0,1,1,1,1,1,1,17,1,1,1,0,1,1,0,1,1,0,0,0
"3909-PQGPKR-NMP",3,2,0,61,5,"November",16,3,2,0,11,4,0,81.000000,4.394449,4,2.700000,0.732645,-0.311094,1.454355,0.374563,0,2,1,13,2,2,0,0,0,0,0,0,0,0,1,1,28,5,2,1,0,31.500000,2,1,0,1,1,27,1,0,0,0,0,0,1,0,0,0,9,5,0,0,1,4,4,4,0,5,2,1,4,3,0,8,3,13.000000,526.800000,7.000000,343.270000,0,3,19,0,5.050000,1.619388,89.100000,4.489759,1,12.000000,2.484907,248.750000,5.516448,1,25.600000,3.242592,432.700000,6.070045,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,0,0,2,0,0,0,0,1,1,21,1,1,1,0,1,1,1,0,0,0,0,0
"6930-TVZJTA-1P0",3,1,1,57,5,"January",12,2,1,1,10,3,0,35.000000,3.555348,2,2.800000,0.537040,-0.621683,0.442960,-0.814276,0,2,0,-1,-1,1,1,0,0,0,1,0,0,0,0,1,13,3,3,1,0,18.600000,1,0,0,1,1,16,1,1,0,0,0,0,0,1,0,0,9,5,1,0,0,3,2,2,0,31,5,2,1,1,1,28,5,6.000000,135.640000,7.000000,187.060000,0,2,59,0,25.050000,3.220874,1498.950000,7.312520,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,15.000000,2.708050,910.000000,6.813445,0,0.000000,,0.000000,,1,0,0,0,0,0,0,0,0,1,16,1,1,1,0,0,1,0,0,1,0,0,0
"5009-KBMNIF-ZA4",2,5,0,56,5,"May",14,2,1,0,4,2,0,28.000000,3.332205,2,2.000000,0.268240,-1.315873,0.291760,-1.231824,0,4,0,-1,-1,1,10,0,0,0,0,0,0,10,0,2,27,5,3,1,0,13.200000,1,0,0,1,1,31,1,0,1,0,1,0,0,0,0,0,9,5,0,0,1,1,2,4,1,8,3,3,2,1,1,9,3,17.000000,448.310000,5.000000,123.130000,1,3,23,0,7.900000,2.066863,178.350000,5.183748,0,0.000000,,0.000000,,1,22.250000,3.102342,502.000000,6.218600,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,0,0,4,0,0,0,0,1,1,22,1,1,1,0,1,0,0,0,0,0,0,0
"4215-KJUVTE-KKN",2,2,0,70,6,"September",18,4,1,1,6,3,0,25.000000,3.218876,2,3.100000,0.444850,-0.810018,0.330150,-1.108208,0,1,0,-1,-1,1,4,2,0,0,2,0,0,0,1,4,36,5,2,1,1,13.700000,1,0,0,1,1,29,1,0,0,1,1,0,0,0,0,0,9,5,0,0,0,2,4,3,0,14,4,3,3,1,1,8,3,12.000000,376.610000,1.000000,18.930000,0,2,21,0,5.800000,1.757858,142.100000,4.956531,0,0.000000,,0.000000,,1,27.500000,3.314186,555.050000,6.319058,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,0,0,2,0,0,0,0,1,1,16,1,1,1,0,1,1,1,0,0,0,0,1
"5360-LQVBVP-MI1",5,3,1,77,6,"August",17,4,1,0,21,5,0,40.000000,3.688879,2,11.900000,0.647360,-0.434853,4.112640,1.414065,0,4,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,38,5,1,1,0,15.600000,1,0,0,4,3,24,0,0,0,1,1,1,0,1,0,0,9,4,0,0,0,2,1,1,1,19,5,4,3,1,0,14,4,8.000000,128.910000,6.000000,106.860000,1,2,52,0,19.500000,2.970414,1074.600000,6.979704,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,8.000000,2.079442,390.000000,5.966147,0,0.000000,,0.000000,,0,0,0,0,0,0,0,0,0,1,17,1,1,1,0,0,0,1,0,1,0,0,0
"9052-EDEMTD-RRH",3,2,0,50,5,"April",12,2,1,0,10,3,0,39.000000,3.663562,2,11.100000,0.999999,-0.000001,3.329001,1.202672,0,4,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,13,3,3,0,1,20.900000,2,1,0,1,1,20,1,0,1,0,0,0,0,0,0,0,2,3,0,0,1,2,1,4,0,4,2,4,4,4,0,2,2,8.000000,625.700000,6.000000,299.180000,1,1,14,1,5.100000,1.629241,94.600000,4.549657,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,1,0,1,0,0,0,0,0,1,8,1,1,1,0,1,0,1,0,0,0,0,0
"5195-BSGZVI-8WQ",2,2,0,31,3,"December",10,1,6,0,10,3,0,45.000000,3.806662,2,17.700000,1.059345,0.057651,6.905655,1.932341,0,2,0,-1,-1,3,0,0,0,0,0,0,0,0,0,1,9,3,3,1,0,23.500000,2,0,0,1,1,18,1,0,1,1,0,0,0,1,0,0,9,3,0,0,0,2,3,1,0,13,4,5,3,4,1,9,3,15.000000,414.030000,3.000000,85.980000,0,2,34,0,14.700000,2.687847,503.800000,6.222179,1,17.000000,2.833213,588.300000,6.377237,0,0.000000,,0.000000,,1,10.250000,2.327278,345.000000,5.843544,0,0.000000,,0.000000,,0,0,0,0,0,1,1,1,0,1,20,1,1,1,0,0,0,0,0,1,0,0,0
"6497-QFPFGG-UW3",2,4,1,28,3,"July",14,2,6,1,4,2,0,36.000000,3.583519,2,8.900000,1.355292,0.304017,1.848708,0.614487,1,3,1,14,2,3,1,0,0,1,0,0,0,0,1,1,3,2,3,1,1,17.500000,1,0,1,1,1,27,1,0,0,1,0,0,1,1,0,0,9,4,0,0,0,5,3,1,0,11,4,3,1,4,1,10,3,9.000000,125.070000,1.000000,21.080000,0,3,18,1,6.600000,1.887070,135.550000,4.909341,1,22.250000,3.102342,396.400000,5.982424,1,29.250000,3.375880,496.750000,6.208087,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,1,0,1,0,0,0,0,1,1,22,1,1,1,0,1,1,1,0,0,0,0,0
"2423-SKBFWB-PDO",4,1,1,44,4,"December",19,4,1,0,6,3,0,50.000000,3.912023,3,9.200000,0.368000,-0.999672,4.232000,1.442675,0,2,0,-1,-1,2,1,0,0,0,1,0,0,0,1,1,20,4,1,1,0,20.200000,2,0,1,3,2,21,1,0,1,0,1,1,0,0,0,0,9,2,0,0,1,3,2,2,0,26,5,2,1,2,0,26,5,11.000000,300.700000,6.000000,195.710000,1,1,68,0,27.350000,3.308717,1813.900000,7.503235,0,0.000000,,0.000000,,1,53.850000,3.986202,3627.650000,8.196340,1,24.000000,3.178054,1650.000000,7.408531,1,71.350000,4.267597,4780.300000,8.472259,1,1,1,2,1,1,1,0,1,1,16,1,1,1,1,1,1,1,1,1,0,0,0
"2291-RKTBRL-WNO",2,4,0,73,6,"June",17,4,5,0,39,5,0,152.000000,5.023881,5,8.200000,4.100656,1.411147,8.363344,2.123858,0,5,0,-1,-1,1,3,2,1,0,0,0,0,0,1,3,52,5,0,-1,-1,-1.000000,-1,-1,0,4,3,32,0,0,0,1,0,0,0,1,1,0,9,3,1,1,0,3,2,3,1,39,5,2,4,3,0,30,5,14.000000,517.350000,3.000000,94.380000,0,2,72,0,25.650000,3.244544,1879.650000,7.538841,1,58.000000,4.060443,4094.900000,8.317498,0,0.000000,,0.000000,,1,23.500000,3.157000,1650.000000,7.408531,1,82.600000,4.414010,5820.950000,8.669219,1,1,1,3,1,1,1,1,0,1,18,1,1,1,0,1,0,0,0,1,0,0,0
"0205-TMBGKK-FBU",1,1,1,58,5,"March",13,2,1,0,16,5,0,37.000000,3.610918,2,9.100000,1.144780,0.135212,2.222220,0.798507,0,5,0,-1,-1,2,8,1,0,0,0,0,0,7,0,2,23,4,4,1,0,18.800000,1,1,1,1,1,22,1,0,1,0,0,0,0,1,0,0,2,6,0,0,0,3,1,1,0,17,5,1,4,3,0,16,5,14.000000,484.210000,11.000000,291.430000,0,2,34,0,7.150000,1.967112,216.300000,5.376666,1,31.500000,3.449988,1011.750000,6.919437,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,0,0,0,1,0,1,0,1,19,1,1,1,0,0,0,1,0,0,0,0,0
"1893-HKERAN-9GJ",4,1,0,26,3,"January",21,5,1,0,0,1,0,55.000000,4.007333,3,12.100000,1.776885,0.574862,4.878115,1.584759,0,3,0,-1,-1,1,1,1,0,0,0,0,0,0,0,2,3,2,8,1,1,23.700000,2,0,1,1,1,26,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,2,4,2,0,9,3,4,4,1,0,8,3,7.000000,146.940000,8.000000,181.450000,0,1,29,1,3.300000,1.193922,68.150000,4.221711,0,0.000000,,0.000000,,1,33.150000,3.501043,1026.700000,6.934105,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,1,0,3,1,0,0,0,1,1,21,1,1,1,0,1,1,1,0,1,0,1,0
"1911-MAZGNL-EI4",2,2,0,30,3,"October",20,5,1,0,0,1,0,74.000000,4.304065,3,9.200000,2.825320,1.038622,3.982680,1.381955,1,3,1,21,5,7,0,0,0,0,0,0,0,0,1,1,10,3,2,1,1,39.400000,2,1,0,1,1,20,1,0,0,1,0,0,1,0,0,0,4,2,0,1,1,1,1,3,0,1,1,4,3,4,0,1,1,6.000000,171.500000,9.000000,270.690000,1,3,4,1,3.350000,1.208960,10.450000,2.346602,0,0.000000,,0.000000,,1,40.150000,3.692622,134.400000,4.900820,0,0.000000,,0.000000,,1,28.250000,3.341093,96.950000,4.574195,1,1,1,4,0,1,1,1,1,1,11,1,1,1,1,1,1,1,1,0,0,0,0
"9794-ZMSWZC-HR0",2,1,0,77,6,"November",9,1,6,0,29,5,1,23.000000,3.135494,1,15.400000,0.474628,-0.745224,3.067372,1.120821,0,2,0,-1,-1,1,0,0,0,0,0,0,0,0,1,4,53,5,2,0,1,13.500000,1,1,0,1,1,23,1,0,0,0,0,0,0,0,0,0,9,6,1,1,1,1,4,1,1,40,5,3,1,4,0,29,5,11.000000,462.530000,6.000000,233.720000,0,2,72,0,32.600000,3.484312,2396.500000,7.781765,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,48.750000,3.886705,3370.000000,8.122668,0,0.000000,,0.000000,,1,0,0,0,0,0,0,0,0,1,18,1,1,1,0,1,0,0,0,1,0,0,0
"0325-IAWOCS-M5N",4,1,1,31,3,"March",16,3,1,0,2,2,0,24.000000,3.178054,1,6.400000,0.046080,-3.077376,1.489920,0.398722,0,2,0,-1,-1,3,0,0,0,0,0,0,0,0,1,2,10,3,5,1,0,11.600000,1,0,1,1,1,23,1,0,0,0,0,0,0,0,0,0,9,3,1,0,1,4,1,3,0,2,2,3,4,2,0,1,1,13.000000,437.780000,8.000000,317.370000,1,1,1,1,1.950000,0.667829,1.950000,0.667829,1,19.000000,2.944439,19.000000,2.944439,0,0.000000,,0.000000,,1,9.000000,2.197225,9.000000,2.197225,0,0.000000,,0.000000,,0,0,0,0,1,1,1,1,0,1,15,0,1,0,0,0,1,0,0,0,0,0,0
"0388-JOJPIY-9BY",1,1,0,77,6,"March",17,4,6,0,37,5,1,97.000000,4.574711,4,7.400000,0.882894,-0.124550,6.295106,1.839773,0,4,1,15,3,2,0,0,0,0,0,0,0,0,1,4,43,5,3,1,1,45.800000,3,0,1,1,1,32,1,1,0,1,0,0,0,0,0,0,9,4,1,0,1,1,4,3,0,35,5,4,3,2,0,26,5,8.000000,573.670000,6.000000,229.890000,1,2,70,0,26.700000,3.284664,1872.500000,7.535030,1,38.500000,3.650658,2785.200000,7.932075,0,0.000000,,0.000000,,1,18.250000,2.904165,1325.000000,7.189168,0,0.000000,,0.000000,,1,1,0,0,0,1,1,1,0,1,23,1,1,1,0,0,0,0,0,1,0,0,0
"5810-CAIPNU-TX1",3,3,0,32,3,"February",15,3,3,0,7,3,0,40.000000,3.688879,2,30.000000,1.152000,0.141500,10.848000,2.383981,1,3,1,14,2,5,3,0,1,0,2,0,0,0,1,1,7,2,1,1,1,20.500000,2,0,0,8,4,33,0,0,0,1,0,0,1,1,0,0,9,4,0,0,0,1,4,4,0,7,3,4,1,4,1,6,3,11.000000,823.730000,4.000000,385.190000,1,3,15,0,6.500000,1.871802,103.750000,4.641984,1,15.750000,2.756840,264.600000,5.578219,0,0.000000,,0.000000,,1,7.250000,1.981001,80.000000,4.382027,0,0.000000,,0.000000,,0,0,0,0,1,1,1,1,1,1,21,1,1,1,0,1,1,1,0,0,0,1,0
"7988-NOJBBA-PW6",2,1,1,19,2,"September",14,2,1,0,0,1,0,24.000000,3.178054,1,19.400000,2.574768,0.945759,2.081232,0.732960,1,1,1,17,4,5,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,12.900000,1,0,0,1,1,28,1,0,0,1,0,0,0,0,0,0,9,5,0,0,0,1,1,4,1,1,1,2,3,1,1,1,1,8.000000,166.890000,2.000000,59.150000,1,1,2,1,2.300000,0.832909,6.600000,1.887070,1,11.250000,2.420368,23.450000,3.154870,0,0.000000,,0.000000,,1,59.500000,4.085976,50.000000,3.912023,0,0.000000,,0.000000,,0,1,1,1,1,1,1,1,1,1,25,0,0,1,0,1,1,1,0,0,0,0,0
"3643-MJJTUX-A5T",4,4,0,47,4,"June",20,5,2,1,3,2,0,94.000000,4.543295,4,13.300000,6.463534,1.866176,6.038466,1.798150,0,2,0,-1,-1,1,4,1,0,3,0,0,0,0,0,2,21,4,1,1,0,34.200000,2,0,1,3,2,35,1,0,1,0,0,0,0,0,0,0,9,3,0,0,1,1,4,4,0,23,5,3,3,3,0,18,5,13.000000,374.520000,3.000000,70.630000,0,3,56,0,20.050000,2.998229,1044.300000,6.951102,1,22.250000,3.102342,1282.650000,7.156684,0,0.000000,,0.000000,,1,13.000000,2.564949,660.000000,6.492240,0,0.000000,,0.000000,,1,1,0,1,0,1,0,0,1,1,21,1,1,1,0,1,1,1,0,1,0,0,0
"2457-ZGIAOA-QH2",4,3,1,47,4,"April",16,3,2,0,2,2,0,32.000000,3.465736,2,17.800000,1.657536,0.505332,4.038464,1.395864,0,2,0,-1,-1,3,0,0,0,0,0,0,0,0,1,1,23,4,1,0,1,18.900000,1,1,0,8,4,32,0,0,0,0,0,0,0,1,0,0,9,6,1,0,0,1,1,2,0,13,4,2,4,4,1,10,3,11.000000,547.700000,6.000000,255.640000,0,3,42,0,14.650000,2.684440,624.650000,6.437191,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,0,2,0,0,0,0,0,1,28,1,1,1,0,1,0,0,0,1,0,0,0
"5914-EEJBTA-BJL",4,3,1,36,4,"August",12,2,2,0,1,1,0,31.000000,3.433987,2,3.800000,0.124868,-2.080498,1.053132,0.051769,0,1,1,12,2,5,0,0,0,0,0,0,0,0,1,1,17,4,0,-1,-1,-1.000000,-1,-1,0,10,5,22,0,1,0,0,0,0,0,0,0,1,9,5,0,0,0,2,2,2,0,17,5,4,1,4,1,12,4,12.000000,363.010000,7.000000,149.340000,0,3,43,0,11.950000,2.480731,501.650000,6.217903,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,15.000000,2.708050,545.000000,6.300786,0,0.000000,,0.000000,,0,0,0,0,0,0,0,0,0,1,23,1,1,1,0,0,1,1,0,1,0,0,0
